LAMMPS Description

1000 atoms
999 bonds

1 atom types
1 bond types

0.0 30.0 xlo xhi
0.0 30.0 ylo yhi
0.0 30.0 zlo zhi

Masses

1 1.0

Atoms

58 1 1 8.506 10.548 24.910
59 1 1 8.295 9.744 25.389
60 1 1 9.233 9.777 25.191
61 1 1 9.751 9.345 25.874
62 1 1 10.135 9.106 25.027
63 1 1 10.510 9.980 24.896
64 1 1 11.287 9.825 24.354
65 1 1 10.782 9.773 23.539
66 1 1 11.297 8.972 23.667
67 1 1 11.224 8.139 24.139
68 1 1 11.336 7.222 23.879
69 1 1 11.343 7.208 22.919
70 1 1 11.948 7.953 22.892
71 1 1 12.233 7.463 22.117
72 1 1 12.841 7.434 22.858
73 1 1 13.256 7.734 23.670
74 1 1 14.055 7.385 24.073
75 1 1 14.387 7.714 24.911
76 1 1 14.056 6.911 25.322
77 1 1 13.997 6.506 24.454
78 1 1 13.827 5.666 24.888
79 1 1 14.109 4.930 24.339
80 1 1 14.640 5.128 25.115
81 1 1 14.519 4.281 24.680
82 1 1 14.244 3.787 25.456
83 1 1 13.412 3.507 25.844
84 1 1 13.445 3.501 24.885
85 1 1 13.280 2.992 24.087
86 1 1 13.613 2.622 23.267
87 1 1 14.073 3.084 23.971
88 1 1 14.577 2.446 23.461
89 1 1 14.901 2.167 22.601
90 1 1 15.033 2.100 21.653
91 1 1 15.158 2.025 20.704
92 1 1 15.122 2.224 19.765
93 1 1 15.417 1.349 20.029
94 1 1 14.734 1.260 20.698
95 1 1 14.377 1.884 20.062
96 1 1 14.297 1.862 21.019
97 1 1 14.214 1.819 21.974
98 1 1 14.283 2.760 22.148
99 1 1 14.315 3.712 22.264
100 1 1 14.726 3.721 23.131
101 1 1 15.667 3.533 23.153
102 1 1 15.542 2.996 23.939
103 1 1 15.735 3.753 24.496
104 1 1 15.609 3.641 25.441
105 1 1 14.949 4.170 25.895
106 1 1 15.438 4.694 25.255
107 1 1 15.949 5.324 25.769
108 1 1 15.781 5.555 26.685
109 1 1 15.851 5.510 27.642
110 1 1 16.283 6.216 27.155
111 1 1 15.644 6.612 26.559
112 1 1 14.794 6.167 26.524
113 1 1 14.073 6.789 26.647
114 1 1 14.805 7.311 26.982
115 1 1 15.189 8.021 26.464
116 1 1 15.667 7.686 27.226
117 1 1 15.603 7.717 28.183
118 1 1 15.587 6.945 28.754
119 1 1 15.053 6.706 29.515
120 1 1 14.943 5.975 28.904
121 1 1 14.880 5.968 27.946
122 1 1 14.316 5.469 28.541
123 1 1 14.215 5.469 27.586
124 1 1 14.093 5.541 26.637
125 1 1 15.026 5.317 26.588
126 1 1 14.378 4.980 25.965
127 1 1 13.510 4.916 26.369
128 1 1 13.586 4.911 27.326
129 1 1 14.237 4.417 26.822
130 1 1 14.113 3.802 27.548
131 1 1 13.893 3.720 28.479
132 1 1 13.235 3.068 28.730
133 1 1 13.918 3.032 29.402
134 1 1 13.588 3.827 29.826
135 1 1 13.422 4.768 29.922
136 1 1 12.634 5.316 29.895
137 1 1 12.722 5.448 28.948
138 1 1 11.968 6.041 28.977
139 1 1 11.774 5.887 29.905
140 1 1 11.297 6.478 29.318
141 1 1 11.754 7.307 29.475
142 1 1 11.795 7.357 28.517
143 1 1 11.822 7.349 27.558
144 1 1 12.554 7.443 26.944
145 1 1 13.230 7.966 27.381
146 1 1 14.036 7.504 27.138
147 1 1 13.497 7.690 26.366
148 1 1 13.770 8.367 26.988
149 1 1 13.419 9.260 26.946
150 1 1 13.048 8.800 27.703
151 1 1 13.025 8.584 26.768
152 1 1 13.279 9.091 25.993
153 1 1 14.058 8.580 25.761
154 1 1 14.471 9.273 25.242
155 1 1 14.523 9.273 24.284
156 1 1 13.811 9.476 23.673
157 1 1 13.483 9.674 24.553
158 1 1 13.815 9.620 25.452
159 1 1 13.864 9.687 26.408
160 1 1 14.548 10.358 26.476
161 1 1 15.290 10.363 27.086
162 1 1 15.385 9.408 27.047
163 1 1 15.558 9.513 26.108
164 1 1 15.526 9.599 25.153
165 1 1 16.439 9.600 25.448
166 1 1 16.140 8.708 25.638
167 1 1 17.038 8.480 25.893
168 1 1 17.003 8.427 24.935
169 1 1 17.546 7.659 24.741
170 1 1 17.962 7.848 23.897
171 1 1 17.100 8.248 24.032
172 1 1 17.168 7.510 23.422
173 1 1 16.335 7.200 23.785
174 1 1 17.040 6.571 23.950
175 1 1 16.962 6.444 23.002
176 1 1 17.562 5.696 22.963
177 1 1 17.480 5.704 22.007
178 1 1 17.473 4.910 22.546
179 1 1 17.822 5.032 23.432
180 1 1 17.888 5.194 24.376
181 1 1 18.210 5.808 23.712
182 1 1 18.286 5.959 24.657
183 1 1 18.809 5.156 24.592
184 1 1 18.804 5.039 25.545
185 1 1 19.544 4.685 26.043
186 1 1 18.832 4.666 26.687
187 1 1 18.844 4.098 27.461
188 1 1 18.420 3.840 28.282
189 1 1 17.657 3.582 27.760
190 1 1 17.725 2.634 27.897
191 1 1 17.428 2.516 28.802
192 1 1 16.934 2.582 27.982
193 1 1 17.476 1.805 27.827
194 1 1 18.361 1.591 27.524
195 1 1 18.698 0.934 28.137
196 1 1 18.639 0.942 27.179
197 1 1 18.060 0.753 26.438
198 1 1 18.357 0.207 25.706
199 1 1 18.706 1.068 25.947
200 1 1 17.987 1.378 25.392
201 1 1 18.618 1.941 25.845
202 1 1 18.440 2.800 25.456
203 1 1 18.543 3.108 26.359
204 1 1 18.764 3.641 25.591
205 1 1 18.884 3.667 24.639
206 1 1 18.658 3.236 23.811
207 1 1 18.070 3.228 23.053
208 1 1 17.815 3.406 22.145
209 1 1 17.010 3.696 21.709
210 1 1 16.729 2.782 21.625
211 1 1 17.607 2.462 21.404
212 1 1 17.820 1.922 20.640
213 1 1 18.563 2.411 21.000
214 1 1 18.578 1.831 20.235
215 1 1 18.479 2.786 20.214
216 1 1 18.536 3.317 19.416
217 1 1 18.680 3.792 20.238
218 1 1 19.505 3.317 20.107
219 1 1 19.343 3.490 21.038
220 1 1 19.005 4.055 21.736
221 1 1 19.850 3.680 21.992
222 1 1 20.379 4.481 21.973
223 1 1 20.107 4.814 21.115
224 1 1 19.486 5.386 21.571
225 1 1 19.483 6.032 20.861
226 1 1 19.051 6.884 20.953
227 1 1 19.566 7.029 20.156
228 1 1 20.301 6.600 20.599
229 1 1 20.670 7.264 20.012
230 1 1 20.887 8.113 20.404
231 1 1 21.263 8.247 19.530
232 1 1 21.304 8.903 20.230
233 1 1 20.523 9.108 20.749
234 1 1 20.459 9.298 21.688
235 1 1 20.706 9.635 22.553
236 1 1 20.031 10.025 23.112
237 1 1 20.820 9.647 23.507
238 1 1 20.724 9.570 24.459
239 1 1 21.107 9.032 25.156
240 1 1 20.438 8.727 24.539
241 1 1 20.238 8.419 25.426
242 1 1 20.249 8.174 26.354
243 1 1 19.934 7.270 26.279
244 1 1 19.294 6.592 26.508
245 1 1 19.257 6.610 25.549
246 1 1 19.133 5.903 24.912
247 1 1 19.143 5.803 25.866
248 1 1 19.023 5.709 26.814
249 1 1 19.451 4.914 27.139
250 1 1 20.349 4.856 26.805
251 1 1 21.043 5.351 27.247
252 1 1 20.865 4.622 27.846
253 1 1 21.260 4.667 26.972
254 1 1 21.752 4.760 27.790
255 1 1 22.195 3.936 27.574
256 1 1 22.118 3.632 28.481
257 1 1 22.990 3.433 28.131
258 1 1 23.356 3.657 28.990
259 1 1 22.781 4.034 29.660
260 1 1 23.050 4.540 28.890
261 1 1 23.323 5.133 28.187
262 1 1 23.064 5.164 27.263
263 1 1 23.064 5.164 26.303
264 1 1 23.126 5.093 25.347
265 1 1 22.329 5.119 24.813
266 1 1 22.875 4.468 24.366
267 1 1 23.716 4.342 24.812
268 1 1 23.506 3.791 25.570
269 1 1 24.321 3.789 26.078
270 1 1 24.303 3.104 25.406
271 1 1 23.542 3.231 24.835
272 1 1 23.432 3.159 23.884
273 1 1 23.973 3.927 23.685
274 1 1 24.593 4.172 22.994
275 1 1 24.006 3.843 22.310
276 1 1 24.115 3.881 21.357
277 1 1 24.797 4.320 21.870
278 1 1 24.292 4.828 21.231
279 1 1 24.085 4.299 20.457
280 1 1 23.435 4.876 20.050
281 1 1 24.143 5.520 20.129
282 1 1 23.949 6.461 20.141
283 1 1 24.835 6.575 20.492
284 1 1 24.708 6.789 21.419
285 1 1 24.138 6.075 21.714
286 1 1 23.633 6.412 22.458
287 1 1 22.836 5.999 22.796
288 1 1 23.508 5.334 22.961
289 1 1 23.762 5.184 23.875
290 1 1 24.018 5.276 24.796
291 1 1 24.700 5.087 25.444
292 1 1 25.595 4.869 25.172
293 1 1 25.772 4.586 24.272
294 1 1 26.110 5.484 24.275
295 1 1 26.886 5.848 23.843
296 1 1 26.937 5.281 23.070
297 1 1 26.042 5.625 23.035
298 1 1 26.072 4.688 22.826
299 1 1 26.024 3.992 22.166
300 1 1 25.997 3.665 21.264
301 1 1 26.617 2.991 21.552
302 1 1 26.633 3.196 22.490
303 1 1 26.842 4.027 22.058
304 1 1 27.708 3.655 21.875
305 1 1 27.624 4.516 21.457
306 1 1 28.327 4.861 22.011
307 1 1 27.636 4.519 22.583
308 1 1 27.617 4.481 23.542
309 1 1 28.324 4.317 22.914
310 1 1 28.940 4.125 22.203
311 1 1 29.261 4.863 22.727
312 1 1 28.603 5.390 23.185
313 1 1 28.156 4.939 23.905
314 1 1 28.016 5.862 23.681
315 1 1 28.160 5.780 24.627
316 1 1 28.780 5.134 24.973
317 1 1 29.318 5.851 25.315
318 1 1 29.491 6.146 24.418
319 1 1 29.767 5.916 23.527
320 1 1 29.412 6.803 23.618
321 1 1 29.414 6.802 22.658
322 1 1 29.444 5.847 22.749
323 1 1 29.635 6.070 21.835
324 1 1 29.944 5.280 22.284
325 1 1 29.847 5.048 21.358
326 1 1 29.279 4.696 20.669
327 1 1 29.080 5.582 20.359
328 1 1 29.092 5.533 21.318
329 1 1 28.928 6.476 21.252
330 1 1 28.828 6.755 20.339
331 1 1 29.512 7.428 20.368
332 1 1 29.853 7.987 21.070
333 1 1 29.748 8.117 22.015
334 1 1 29.532 8.146 22.950
335 1 1 29.596 8.377 23.880
336 1 1 28.848 8.604 24.437
337 1 1 29.385 9.231 23.947
338 1 1 28.993 9.446 24.797
339 1 1 28.128 9.608 24.414
340 1 1 28.134 9.609 25.374
341 1 1 28.439 10.499 25.567
342 1 1 28.944 11.088 25.002
343 1 1 28.604 10.924 24.120
344 1 1 29.221 10.283 24.479
345 1 1 29.102 10.143 23.536
346 1 1 28.215 9.873 23.289
347 1 1 27.847 9.156 23.811
348 1 1 27.548 8.327 23.429
349 1 1 27.639 8.088 24.355
350 1 1 27.979 7.723 25.175
351 1 1 28.002 7.354 24.289
352 1 1 27.483 6.647 23.898
353 1 1 27.425 6.668 22.940
354 1 1 27.173 5.835 22.535
355 1 1 26.591 6.516 22.879
356 1 1 25.658 6.605 23.089
357 1 1 25.496 6.681 24.032
358 1 1 25.211 5.805 23.764
359 1 1 25.176 5.737 24.721
360 1 1 25.229 5.955 25.654
361 1 1 25.314 5.792 26.597
362 1 1 25.852 5.028 26.381
363 1 1 25.129 4.784 26.963
364 1 1 25.321 5.407 27.668
365 1 1 25.389 5.331 28.623
366 1 1 25.783 4.466 28.487
367 1 1 25.962 4.470 29.430
368 1 1 26.729 4.333 29.991
369 1 1 27.649 4.557 29.832
370 1 1 27.421 4.572 28.900
371 1 1 28.292 4.333 28.574
372 1 1 28.886 4.174 27.837
373 1 1 29.651 4.345 27.283
374 1 1 29.590 4.297 28.240
375 1 1 29.156 3.687 28.840
376 1 1 29.297 3.949 29.752
377 1 1 29.446 3.007 29.856
378 1 1 29.446 2.049 29.798
379 1 1 29.004 2.589 29.140
380 1 1 28.828 2.251 28.259
381 1 1 28.812 2.329 27.302
382 1 1 28.425 2.352 26.424
383 1 1 28.990 1.595 26.253
384 1 1 28.964 1.355 27.182
385 1 1 28.718 0.483 27.498
386 1 1 28.203 0.301 26.709
387 1 1 27.436 0.558 26.191
388 1 1 27.713 0.762 25.294
389 1 1 28.444 0.141 25.289
390 1 1 28.752 0.515 26.118
391 1 1 29.101 0.997 25.365
392 1 1 28.970 1.128 24.423
393 1 1 29.471 1.116 23.604
394 1 1 29.137 1.141 22.705
395 1 1 29.455 0.784 21.872
396 1 1 29.632 0.330 22.699
397 1 1 29.082 0.083 23.446
398 1 1 28.496 0.093 24.206
399 1 1 27.868 0.804 24.056
400 1 1 27.128 1.068 23.504
401 1 1 26.857 1.347 22.626
402 1 1 26.637 2.215 22.280
403 1 1 26.555 2.143 21.326
404 1 1 27.345 1.874 20.852
405 1 1 27.058 1.999 19.945
406 1 1 26.673 2.857 20.138
407 1 1 25.849 2.743 19.659
408 1 1 25.668 2.227 18.870
409 1 1 26.058 2.004 18.021
410 1 1 26.724 1.774 17.369
411 1 1 27.463 2.383 17.434
412 1 1 27.841 3.235 17.203
413 1 1 27.746 3.313 16.251
414 1 1 27.824 2.979 15.354
415 1 1 27.841 2.036 15.177
416 1 1 27.742 1.647 14.305
417 1 1 27.998 0.748 14.524
418 1 1 27.832 0.971 15.443
419 1 1 26.966 0.811 15.060
420 1 1 26.964 0.812 14.100
421 1 1 27.738 0.871 13.536
422 1 1 28.177 0.030 13.685
423 1 1 28.229 0.033 12.726
424 1 1 28.623 0.300 11.893
425 1 1 28.715 0.893 12.642
426 1 1 29.671 0.955 12.584
427 1 1 29.670 0.851 13.538
428 1 1 29.769 0.576 14.452
429 1 1 29.578 1.091 15.239
430 1 1 29.099 1.157 14.410
431 1 1 28.914 1.881 15.013
432 1 1 28.807 1.897 14.059
433 1 1 29.485 2.396 13.598
434 1 1 29.436 3.054 14.295
435 1 1 29.450 3.158 15.250
436 1 1 29.619 3.366 16.171
437 1 1 29.372 3.536 17.083
438 1 1 29.237 3.548 18.034
439 1 1 29.334 4.447 17.711
440 1 1 29.779 4.343 16.866
441 1 1 29.666 4.493 15.925
442 1 1 29.975 4.935 15.131
443 1 1 29.894 5.827 14.787
444 1 1 29.683 5.912 13.854
445 1 1 29.720 4.992 13.579
446 1 1 29.969 4.083 13.397
447 1 1 29.075 3.732 13.390
448 1 1 28.715 4.619 13.458
449 1 1 28.728 4.602 14.418
450 1 1 28.192 3.977 13.924
451 1 1 27.724 4.766 14.206
452 1 1 27.183 4.763 13.413
453 1 1 26.764 4.060 13.914
454 1 1 26.956 3.179 13.584
455 1 1 26.240 3.239 12.947
456 1 1 26.027 2.591 12.272
457 1 1 25.987 2.573 11.313
458 1 1 25.119 2.164 11.290
459 1 1 24.981 2.053 10.347
460 1 1 24.858 2.060 9.395
461 1 1 25.640 2.582 9.204
462 1 1 25.476 2.852 10.111
463 1 1 25.317 3.590 10.704
464 1 1 25.662 4.167 10.018
465 1 1 25.162 4.244 9.202
466 1 1 25.635 4.360 8.375
467 1 1 25.839 3.548 8.844
468 1 1 26.467 3.268 9.515
469 1 1 26.724 3.706 8.700
470 1 1 26.608 4.550 8.259
471 1 1 26.825 4.718 9.179
472 1 1 26.681 4.548 10.113
473 1 1 27.619 4.458 10.296
474 1 1 28.425 4.617 10.793
475 1 1 27.508 4.846 10.959
476 1 1 27.967 4.740 11.796
477 1 1 27.729 4.196 12.549
478 1 1 27.986 3.280 12.416
479 1 1 28.836 3.723 12.358
480 1 1 28.835 3.217 11.542
481 1 1 28.740 2.719 12.358
482 1 1 28.945 1.966 11.799
483 1 1 28.344 1.916 12.545
484 1 1 27.902 1.070 12.445
485 1 1 27.909 1.044 11.485
486 1 1 27.594 1.059 10.579
487 1 1 27.193 1.426 11.371
488 1 1 27.013 2.342 11.593
489 1 1 27.207 2.099 10.685
490 1 1 27.531 2.090 9.781
491 1 1 28.155 1.411 9.512
492 1 1 28.429 1.655 10.399
493 1 1 28.959 0.855 10.373
494 1 1 28.477 0.092 10.700
495 1 1 27.858 0.174 9.970
496 1 1 27.014 0.615 9.855
497 1 1 27.019 0.604 10.815
498 1 1 26.459 1.241 10.364
499 1 1 26.375 1.676 11.215
500 1 1 26.379 1.678 12.175
501 1 1 25.693 1.229 11.676
502 1 1 24.735 1.238 11.613
503 1 1 24.874 1.056 10.681
504 1 1 25.392 0.376 11.118
505 1 1 25.273 0.145 12.042
506 1 1 24.703 0.503 12.726
507 1 1 23.843 0.676 12.337
508 1 1 23.393 1.085 11.594
509 1 1 23.470 1.905 12.087
510 1 1 24.005 2.277 12.792
511 1 1 23.517 1.515 13.114
512 1 1 23.768 0.634 13.399
513 1 1 22.868 0.530 13.082
514 1 1 22.307 1.179 12.652
515 1 1 21.587 1.523 12.118
516 1 1 21.230 1.469 13.007
517 1 1 20.789 1.404 12.157
518 1 1 20.117 1.296 12.834
519 1 1 19.732 0.614 12.277
520 1 1 19.600 0.610 11.326
521 1 1 19.286 0.501 10.426
522 1 1 19.818 0.867 9.715
523 1 1 19.159 0.604 9.068
524 1 1 18.662 0.922 9.826
525 1 1 18.728 1.440 9.020
526 1 1 19.298 1.272 8.266
527 1 1 18.992 0.881 7.444
528 1 1 18.218 0.585 6.958
529 1 1 17.979 0.862 7.846
530 1 1 17.848 0.736 8.789
531 1 1 17.614 1.589 9.162
532 1 1 18.109 1.605 9.984
533 1 1 17.538 2.375 10.026
534 1 1 17.057 3.193 9.878
535 1 1 17.916 3.482 9.560
536 1 1 18.469 3.595 8.784
537 1 1 18.465 3.838 7.855
538 1 1 18.081 3.835 6.975
539 1 1 17.788 4.724 7.190
540 1 1 17.547 5.653 7.205
541 1 1 18.262 5.542 7.835
542 1 1 18.529 6.207 8.474
543 1 1 18.526 6.219 9.434
544 1 1 19.357 5.838 9.729
545 1 1 19.475 4.902 9.550
546 1 1 18.908 4.653 10.284
547 1 1 18.501 4.723 11.151
548 1 1 18.801 5.154 11.954
549 1 1 19.205 5.244 12.820
550 1 1 19.866 5.776 12.370
551 1 1 20.277 6.615 12.150
552 1 1 20.045 6.747 11.228
553 1 1 20.751 6.432 10.658
554 1 1 20.407 6.005 11.446
555 1 1 19.979 5.306 10.947
556 1 1 20.548 4.533 10.942
557 1 1 20.139 4.812 10.120
558 1 1 20.123 4.128 9.447
559 1 1 20.710 3.404 9.219
560 1 1 20.797 3.571 10.161
561 1 1 20.701 3.465 11.110
562 1 1 20.483 4.070 11.823
563 1 1 20.414 3.562 12.634
564 1 1 20.711 4.081 13.384
565 1 1 19.775 3.883 13.459
566 1 1 20.240 4.688 13.221
567 1 1 20.414 4.897 14.142
568 1 1 21.277 5.013 14.546
569 1 1 22.032 4.423 14.495
570 1 1 22.946 4.627 14.285
571 1 1 23.159 4.044 13.553
572 1 1 22.952 3.699 14.424
573 1 1 22.536 3.318 13.647
574 1 1 22.513 3.508 12.707
575 1 1 23.071 3.541 11.926
576 1 1 23.263 4.334 12.433
577 1 1 23.262 4.391 11.475
578 1 1 23.732 3.730 10.960
579 1 1 24.044 2.822 10.949
580 1 1 23.984 3.456 10.230
581 1 1 23.248 3.502 9.615
582 1 1 22.952 4.363 9.308
583 1 1 22.908 3.727 8.590
584 1 1 22.786 2.811 8.331
585 1 1 23.702 2.847 8.044
586 1 1 24.520 3.101 7.612
587 1 1 25.195 3.696 7.947
588 1 1 25.690 3.628 7.127
589 1 1 25.032 4.327 7.154
590 1 1 24.593 3.536 6.831
591 1 1 24.894 4.052 6.079
592 1 1 25.779 3.803 6.356
593 1 1 25.771 3.040 5.774
594 1 1 25.670 2.898 6.718
595 1 1 24.932 2.563 6.203
596 1 1 25.331 1.957 6.831
597 1 1 26.168 1.491 6.761
598 1 1 26.175 1.302 7.702
599 1 1 27.047 1.389 8.093
600 1 1 26.903 1.381 9.042
601 1 1 26.026 1.227 8.684
602 1 1 26.835 0.715 8.612
603 1 1 27.087 0.035 9.241
604 1 1 27.614 0.780 8.943
605 1 1 27.924 0.274 8.189
606 1 1 28.190 0.120 7.279
607 1 1 28.504 0.010 6.379
608 1 1 28.637 0.111 5.433
609 1 1 28.432 1.043 5.337
610 1 1 28.078 1.840 4.933
611 1 1 28.037 1.868 3.975
612 1 1 28.114 2.184 3.071
613 1 1 28.056 3.120 3.274
614 1 1 28.601 3.254 4.052
615 1 1 29.034 2.401 4.138
616 1 1 28.959 2.542 5.084
617 1 1 29.460 3.280 5.440
618 1 1 29.006 4.100 5.645
619 1 1 29.090 4.202 6.596
620 1 1 29.164 4.027 7.537
621 1 1 29.163 4.028 8.497
622 1 1 29.380 3.093 8.508
623 1 1 29.524 3.182 7.563
624 1 1 29.282 3.402 6.660
625 1 1 28.430 3.732 6.956
626 1 1 28.412 3.726 5.996
627 1 1 28.363 2.993 5.377
628 1 1 28.365 2.624 4.491
629 1 1 28.105 3.534 4.651
630 1 1 27.929 4.364 4.202
631 1 1 27.779 4.649 5.107
632 1 1 27.811 4.668 6.066
633 1 1 28.384 4.727 6.833
634 1 1 27.856 5.512 6.671
635 1 1 27.862 5.336 7.615
636 1 1 28.680 5.821 7.745
637 1 1 28.697 5.487 8.645
638 1 1 28.899 6.423 8.568
639 1 1 28.538 7.237 8.926
640 1 1 28.627 7.396 9.869
641 1 1 28.892 7.932 10.619
642 1 1 29.509 7.201 10.693
643 1 1 29.844 6.438 10.217
644 1 1 29.181 5.935 10.696
645 1 1 29.278 5.811 9.749
646 1 1 29.239 4.942 9.342
647 1 1 29.183 4.364 10.107
648 1 1 29.848 3.896 9.598
649 1 1 29.543 3.500 10.417
650 1 1 28.796 2.917 10.263
651 1 1 28.581 2.529 9.412
652 1 1 29.170 1.872 9.789
653 1 1 29.353 1.727 8.858
654 1 1 28.597 1.135 8.881
655 1 1 29.497 1.021 9.196
656 1 1 29.122 0.567 8.438
657 1 1 29.534 0.906 7.639
658 1 1 29.765 1.060 6.720
659 1 1 29.832 0.583 5.890
660 1 1 29.812 0.261 4.986
661 1 1 29.882 0.956 4.327
662 1 1 29.060 0.687 4.744
663 1 1 28.665 1.007 3.929
664 1 1 29.465 1.054 3.401
665 1 1 29.707 0.193 3.050
666 1 1 29.804 0.034 2.108
667 1 1 29.271 0.579 1.525
668 1 1 29.664 1.019 2.283
669 1 1 29.911 1.945 2.336
670 1 1 29.972 1.915 3.294
671 1 1 29.955 1.902 4.254
672 1 1 29.860 2.720 4.748
673 1 1 29.996 2.149 5.507
674 1 1 29.907 2.189 6.462
675 1 1 29.984 2.445 7.384
676 1 1 29.548 2.352 8.234
677 1 1 29.045 2.539 7.438
678 1 1 29.430 1.679 7.622
679 1 1 28.678 1.986 8.134
680 1 1 28.025 2.419 8.689
681 1 1 27.635 3.116 8.157
682 1 1 27.697 3.796 7.483
683 1 1 27.766 3.887 6.529
684 1 1 27.560 3.079 7.006
685 1 1 28.237 2.811 7.631
686 1 1 28.071 1.865 7.653
687 1 1 27.988 2.124 6.732
688 1 1 28.041 1.589 5.937
689 1 1 27.432 2.331 5.904
690 1 1 27.320 1.572 5.326
691 1 1 27.042 1.653 6.241
692 1 1 26.455 0.975 5.898
693 1 1 26.246 0.107 6.251
694 1 1 26.279 0.095 5.291
695 1 1 25.689 0.460 4.628
696 1 1 25.064 0.963 5.156
697 1 1 25.482 1.309 5.947
698 1 1 25.283 2.113 5.461
699 1 1 25.336 2.213 4.507
700 1 1 25.600 2.783 3.781
701 1 1 25.724 3.286 2.973
702 1 1 25.385 4.022 2.458
703 1 1 25.718 4.660 3.093
704 1 1 26.448 5.263 3.251
705 1 1 26.219 4.980 2.363
706 1 1 25.947 4.178 1.911
707 1 1 25.570 3.396 1.501
708 1 1 25.395 3.256 0.568
709 1 1 24.493 3.518 0.365
710 1 1 24.208 4.245 0.922
711 1 1 23.938 4.451 0.024
712 1 1 24.767 4.580 0.491
713 1 1 25.094 4.182 1.301
714 1 1 24.497 3.461 1.515
715 1 1 24.368 2.693 0.954
716 1 1 24.032 2.575 1.846
717 1 1 23.518 3.013 2.528
718 1 1 22.570 2.934 2.404
719 1 1 21.934 3.241 1.752
720 1 1 21.737 2.820 0.912
721 1 1 20.948 3.363 0.976
722 1 1 21.233 3.302 0.061
723 1 1 21.616 4.121 0.384
724 1 1 22.286 4.805 0.453
725 1 1 22.777 5.455 0.960
726 1 1 23.431 6.040 0.569
727 1 1 23.652 6.974 0.598
728 1 1 23.882 7.419 1.417
729 1 1 24.666 6.865 1.419
730 1 1 25.378 6.747 0.786
731 1 1 24.623 7.341 0.796
732 1 1 25.330 7.702 1.335
733 1 1 25.263 8.034 0.437
734 1 1 24.661 8.715 0.127
735 1 1 24.612 8.756 1.085
736 1 1 24.237 9.308 0.395
737 1 1 25.091 9.658 0.129
738 1 1 25.332 10.393 0.698
739 1 1 25.121 10.213 1.617
740 1 1 24.716 9.807 2.387
741 1 1 24.006 10.022 1.778
742 1 1 24.764 9.484 1.541
743 1 1 25.238 8.712 1.859
744 1 1 25.804 8.394 2.567
745 1 1 26.699 8.723 2.681
746 1 1 27.329 9.404 2.438
747 1 1 27.730 9.978 3.094
748 1 1 27.614 10.262 2.185
749 1 1 26.946 10.948 2.245
750 1 1 26.420 10.270 2.676
751 1 1 26.198 9.376 2.946
752 1 1 26.377 9.391 3.889
753 1 1 25.422 9.482 3.843
754 1 1 25.259 8.733 4.421
755 1 1 25.260 8.734 5.381
756 1 1 25.290 8.722 6.340
757 1 1 26.163 8.516 5.998
758 1 1 25.954 7.858 6.665
759 1 1 25.488 7.859 7.504
760 1 1 24.881 8.161 6.824
761 1 1 24.285 8.697 7.353
762 1 1 24.315 9.064 6.466
763 1 1 24.674 9.895 6.785
764 1 1 24.620 9.885 5.826
765 1 1 23.733 9.522 5.867
766 1 1 23.248 9.468 5.040
767 1 1 23.160 9.166 4.133
